{0., {-3.4952155058424923, -3.4952155058424657, -3.354340984267592, 
  -3.354340984267556, -3.282798111915869, -3.282798111915868, 
  -4.392421629719577, -4.392421629719574, -4.318213822104846, 
  -4.318213822104841, -4.247235286319658, -4.247235286319651, 
  -3.9620990617428866, -3.9552981119158863, -3.937500000000007, 
  -3.909234104769459, -3.9092341047694577, -3.7205984524242735}}
{1.35, {-7.80000000000006, -7.5024137649678995, -6.870215505842525, 
  -6.348802202277523, -6.050000000000023, -6.04999999999997, 
  -6.042040538313361, -5.379340984267578, -5.309577645105293, 
  -5.309577645105279, -5.137530915246816, -4.924971797173995, 
  -4.758147778069334, -4.643984862091202, -4.643984862091166, 
  -4.622269234571174, -4.600000000000013, -4.599999999999996, 
  -4.399921629719577, -4.399921629719561, -4.330713822104855, 
  -4.330713822104847, -4.259735286319667, -4.2597352863196605, 
  -3.9695990617428714, -3.9577981119158663, -3.9500000000000055, 
  -3.916734104769467, -3.916734104769464, -3.733098452424269}}
{1.355, {-7.822500000000083, -7.519913764967923, -6.882715505842532, 
  -6.3663022022775175, -6.067499999999994, -6.067499999999974, 
  -6.054540538313387, -5.386840984267564, -5.322077645105285, 
  -5.322077645105283, -5.155030915246818, -4.93747179717396, 
  -4.770647778069335, -4.6564848620911725, -4.656484862091167, 
  -4.629769234571156, -4.617500000000017, -4.6174999999999855, 
  -4.40742162971959, -4.407421629719576, -4.343213822104862, 
  -4.343213822104857, -4.272235286319648, -4.272235286319637, 
  -3.9770990617428765, -3.9625000000000066, -3.9602981119158747, 
  -3.9242341047694764, -3.924234104769468, -3.7455984524242627}}
{1.36, {-7.845000000000039, -7.537413764967909, -6.8952155058425655, 
  -6.383802202277531, -6.085000000000045, -6.084999999999969, 
  -6.067040538313421, -5.394340984267582, -5.334577645105283, 
  -5.334577645105255, -5.172530915246837, -4.949971797173962, 
  -4.783147778069297, -4.66898486209116, -4.668984862091135, 
  -4.637269234571167, -4.635000000000007, -4.634999999999985, 
  -4.414921629719569, -4.4149216297195615, -4.35571382210486, 
  -4.355713822104827, -4.284735286319662, -4.284735286319639, 
  -3.984599061742879, -3.9750000000000094, -3.9627981119158733, 
  -3.93173410476948, -3.931734104769467, -3.7580984524242598}}
{1.365, {-7.867500000000066, -7.554913764967968, -6.907715505842571, 
  -6.401302202277488, -6.102500000000058, -6.1025000000000205, 
  -6.079540538313351, -5.4018409842676, -5.347077645105253, 
  -5.347077645105252, -5.1900309152468385, -4.962471797174047, 
  -4.795647778069312, -4.681484862091169, -4.68148486209113, 
  -4.652500000000028, -4.6525000000000025, -4.644769234571174, 
  -4.422421629719591, -4.422421629719559, -4.368213822104852, 
  -4.368213822104845, -4.29723528631964, -4.29723528631963, 
  -3.9920990617428695, -3.9875000000000096, -3.9652981119158732, 
  -3.9392341047694814, -3.939234104769468, -3.7705984524242395}}
{1.37, {-7.890000000000054, -7.5724137649679095, -6.920215505842593, 
  -6.418802202277529, -6.119999999999998, -6.119999999999979, 
  -6.092040538313376, -5.409340984267593, -5.359577645105286, 
  -5.3595776451052695, -5.207530915246779, -4.974971797173984, 
  -4.808147778069351, -4.693984862091179, -4.693984862091134, 
  -4.670000000000009, -4.669999999999982, -4.652269234571169, 
  -4.429921629719587, -4.4299216297195745, -4.380713822104871, 
  -4.380713822104861, -4.309735286319647, -4.309735286319635, 
  -3.999999999999999, -3.9995990617428583, -3.967798111915874, 
  -3.9467341047694613, -3.9467341047694613, -3.783098452424254}}
{1.375, {-7.912500000000054, -7.589913764967927, -6.932715505842578, 
  -6.436302202277586, -6.137500000000017, -6.137499999999995, 
  -6.104540538313391, -5.41684098426759, -5.372077645105285, 
  -5.372077645105259, -5.225030915246812, -4.987471797173939, 
  -4.820647778069318, -4.70648486209118, -4.706484862091173, 
  -4.687500000000002, -4.6874999999999964, -4.659769234571165, 
  -4.437421629719581, -4.437421629719578, -4.393213822104857, 
  -4.393213822104833, -4.322235286319658, -4.3222352863196525, 
  -4.012499999999996, -4.007099061742872, -3.9702981119158722, 
  -3.9542341047694776, -3.9542341047694536, -3.795598452424267}}
{1.3800000000000001, {-7.935000000000072, -7.607413764967915, 
  -6.945215505842573, -6.4538022022775, -6.155000000000011, 
  -6.15500000000001, -6.117040538313339, -5.4243409842675865, 
  -5.384577645105268, -5.384577645105265, -5.24253091524682, 
  -4.999971797174011, -4.833147778069295, -4.718984862091178, 
  -4.718984862091147, -4.705000000000015, -4.7049999999999805, 
  -4.667269234571194, -4.4449216297195635, -4.444921629719562, 
  -4.405713822104849, -4.405713822104836, -4.334735286319657, 
  -4.334735286319636, -4.024999999999994, -4.014599061742869, 
  -3.9727981119158677, -3.961734104769468, -3.961734104769464, 
  -3.808098452424269}}
{1.385, {-7.957500000000029, -7.624913764967911, -6.957715505842524, 
  -6.471302202277565, -6.172500000000007, -6.1724999999999834, 
  -6.129540538313365, -5.4318409842676, -5.397077645105272, 
  -5.397077645105251, -5.260030915246817, -5.01247179717394, 
  -4.845647778069325, -4.731484862091165, -4.731484862091152, 
  -4.722500000000004, -4.722499999999998, -4.674769234571176, 
  -4.45242162971961, -4.452421629719581, -4.41821382210486, 
  -4.418213822104845, -4.347235286319662, -4.347235286319648, 
  -4.03750000000001, -4.022099061742887, -3.975298111915869, 
  -3.9692341047694675, -3.969234104769456, -3.8205984524242584}}
{1.3900000000000001, {-7.980000000000091, -7.642413764967993, 
  -6.970215505842606, -6.488802202277566, -6.190000000000009, 
  -6.1899999999999835, -6.142040538313426, -5.439340984267581, 
  -5.409577645105283, -5.409577645105246, -5.277530915246809, 
  -5.024971797173994, -4.85814777806929, -4.743984862091161, 
  -4.743984862091135, -4.740000000000001, -4.739999999999998, 
  -4.682269234571182, -4.459921629719564, -4.459921629719552, 
  -4.430713822104842, -4.430713822104834, -4.3597352863196805, 
  -4.359735286319641, -4.049999999999994, -4.029599061742858, 
  -3.9777981119158676, -3.976734104769464, -3.9767341047694624, 
  -3.8330984524242786}}
{1.395, {-8.002500000000007, -7.659913764967957, -6.982715505842584, 
  -6.5063022022775465, -6.2075000000000236, -6.207500000000011, 
  -6.154540538313392, -5.4468409842675705, -5.422077645105249, 
  -5.422077645105227, -5.295030915246779, -5.037471797173987, 
  -4.870647778069304, -4.757500000000019, -4.757499999999979, 
  -4.7564848620911855, -4.756484862091144, -4.689769234571142, 
  -4.467421629719575, -4.467421629719574, -4.44321382210487, 
  -4.4432138221048625, -4.372235286319644, -4.372235286319642, 
  -4.062500000000016, -4.037099061742882, -3.984234104769474, 
  -3.984234104769463, -3.980298111915878, -3.8455984524242623}}
{1.4000000000000001, {-8.025000000000013, -7.677413764967933, 
  -6.9952155058425545, -6.523802202277513, -6.225000000000029, 
  -6.225000000000001, -6.167040538313416, -5.454340984267585, 
  -5.434577645105266, -5.434577645105257, -5.312530915246848, 
  -5.049971797173951, -4.88314777806929, -4.775000000000006, 
  -4.7749999999999755, -4.768984862091161, -4.7689848620911475, 
  -4.697269234571194, -4.474921629719574, -4.4749216297195415, 
  -4.455713822104843, -4.455713822104822, -4.384735286319648, 
  -4.384735286319631, -4.0750000000000215, -4.044599061742877, 
  -3.99173410476947, -3.991734104769455, -3.982798111915874, 
  -3.8580984524242563}}
{1.405, {-8.047500000000088, -7.694913764967969, -7.007715505842602, 
  -6.541302202277542, -6.242500000000028, -6.2424999999999855, 
  -6.17954053831336, -5.461840984267575, -5.447077645105268, 
  -5.447077645105232, -5.330030915246794, -5.062471797173962, 
  -4.895647778069287, -4.792500000000021, -4.792499999999997, 
  -4.781484862091175, -4.781484862091153, -4.704769234571174, 
  -4.482421629719568, -4.482421629719564, -4.468213822104854, 
  -4.468213822104849, -4.3972352863196615, -4.3972352863196384, 
  -4.087499999999978, -4.05209906174285, -3.999234104769467, 
  -3.999234104769453, -3.9852981119158755, -3.8705984524242734}}
{1.41, {-8.070000000000084, -7.712413764967946, -7.020215505842593, 
  -6.558802202277562, -6.259999999999997, -6.25999999999997, 
  -6.192040538313406, -5.46934098426755, -5.459577645105296, 
  -5.45957764510523, -5.347530915246842, -5.074971797173951, 
  -4.90814777806934, -4.810000000000022, -4.809999999999991, 
  -4.79398486209117, -4.793984862091151, -4.7122692345711545, 
  -4.489921629719586, -4.489921629719574, -4.480713822104865, 
  -4.480713822104852, -4.409735286319686, -4.409735286319665, 
  -4.099999999999991, -4.059599061742851, -4.00673410476948, 
  -4.006734104769474, -3.987798111915881, -3.883098452424254}}
{1.415, {-8.092500000000008, -7.729913764967925, -7.0327155058425195, 
  -6.576302202277548, -6.27750000000003, -6.277499999999954, 
  -6.204540538313369, -5.476840984267586, -5.472077645105277, 
  -5.472077645105245, -5.365030915246776, -5.087471797173941, 
  -4.92064777806933, -4.8275000000000166, -4.827500000000002, 
  -4.806484862091168, -4.806484862091167, -4.71976923457117, 
  -4.497421629719594, -4.49742162971957, -4.493213822104876, 
  -4.493213822104849, -4.42223528631967, -4.422235286319637, 
  -4.11250000000001, -4.067099061742887, -4.014234104769475, 
  -4.014234104769462, -3.990298111915888, -3.895598452424246}}
{1.42, {-8.115000000000114, -7.747413764967948, -7.045215505842575, 
  -6.5938022022775185, -6.295000000000014, -6.294999999999997, 
  -6.2170405383133795, -5.484577645105251, -5.484577645105249, 
  -5.484340984267587, -5.382530915246773, -5.0999717971739615, 
  -4.933147778069328, -4.845000000000008, -4.844999999999988, 
  -4.818984862091166, -4.818984862091143, -4.727269234571152, 
  -4.505713822104863, -4.505713822104861, -4.504921629719591, 
  -4.504921629719573, -4.434735286319675, -4.4347352863196345, 
  -4.125000000000011, -4.074599061742865, -4.021734104769508, 
  -4.021734104769466, -3.992798111915861, -3.9080984524242597}}
{1.425, {-8.137500000000045, -7.764913764967964, -7.057715505842559, 
  -6.611302202277544, -6.312500000000057, -6.312500000000048, 
  -6.229540538313385, -5.497077645105274, -5.497077645105244, 
  -5.491840984267542, -5.400030915246806, -5.112471797173965, 
  -4.9456477780693024, -4.862500000000024, -4.86250000000001, 
  -4.831484862091181, -4.8314848620911315, -4.734769234571199, 
  -4.5182138221048715, -4.518213822104837, -4.5124216297195945, 
  -4.51242162971957, -4.447235286319668, -4.447235286319637, 
  -4.1374999999999975, -4.082099061742874, -4.029234104769471, 
  -4.02923410476946, -3.9952981119158695, -3.92375311750791}}
{1.43, {-8.160000000000087, -7.782413764967936, -7.070215505842607, 
  -6.628802202277534, -6.330000000000019, -6.330000000000019, 
  -6.2420405383133755, -5.509577645105269, -5.509577645105232, 
  -5.499340984267597, -5.417530915246803, -5.12497179717398, 
  -4.958147778069308, -4.879999999999994, -4.879999999999981, 
  -4.843984862091192, -4.843984862091145, -4.7422692345711654, 
  -4.5307138221048655, -4.530713822104845, -4.519921629719585, 
  -4.519921629719569, -4.459735286319656, -4.459735286319645, 
  -4.149999999999992, -4.089599061742865, -4.036734104769476, 
  -4.036734104769453, -3.997798111915869, -3.9412531175079097}}
{1.435, {-8.182500000000077, -7.799913764967991, -7.082715505842542, 
  -6.646302202277488, -6.347500000000002, -6.347499999999996, 
  -6.2545405383134, -5.522077645105278, -5.522077645105268, 
  -5.506840984267572, -5.435030915246809, -5.1374717971740065, 
  -4.970647778069297, -4.897500000000032, -4.897500000000011, 
  -4.856484862091183, -4.856484862091173, -4.74976923457117, 
  -4.543213822104864, -4.543213822104856, -4.527421629719589, 
  -4.52742162971958, -4.4722352863196715, -4.472235286319646, 
  -4.162499999999978, -4.097099061742871, -4.044234104769466, 
  -4.044234104769461, -4.000298111915883, -3.9587531175079147}}
{1.44, {-8.205000000000059, -7.817413764967919, -7.095215505842557, 
  -6.663802202277486, -6.365000000000008, -6.364999999999994, 
  -6.267040538313398, -5.534577645105293, -5.534577645105274, 
  -5.514340984267583, -5.452530915246809, -5.149971797173958, 
  -4.9831477780693065, -4.915000000000029, -4.915000000000006, 
  -4.868984862091184, -4.868984862091182, -4.7572692345711705, 
  -4.55571382210485, -4.555713822104849, -4.534921629719591, 
  -4.5349216297195865, -4.484735286319655, -4.484735286319645, 
  -4.175000000000013, -4.10459906174288, -4.051734104769476, 
  -4.051734104769475, -4.002798111915867, -3.976253117507901}}
{1.445, {-8.227500000000102, -7.834913764967979, -7.107715505842592, 
  -6.681302202277534, -6.382500000000071, -6.3825000000000065, 
  -6.279540538313399, -5.54707764510528, -5.547077645105248, 
  -5.521840984267572, -5.470030915246773, -5.1624717971739535, 
  -4.995647778069324, -4.932500000000041, -4.932499999999973, 
  -4.88148486209119, -4.8814848620911615, -4.76476923457118, 
  -4.568213822104861, -4.568213822104851, -4.542421629719604, 
  -4.542421629719575, -4.4972352863196665, -4.497235286319664, 
  -4.187500000000034, -4.1120990617428905, -4.0592341047694624, 
  -4.059234104769461, -4.005298111915875, -3.993753117507903}}
{1.45, {-8.250000000000117, -7.85241376496799, -7.120215505842568, 
  -6.698802202277541, -6.400000000000011, -6.399999999999997, 
  -6.292040538313391, -5.559577645105309, -5.559577645105278, 
  -5.529340984267564, -5.487530915246833, -5.174971797173964, 
  -5.00814777806931, -4.9500000000000135, -4.950000000000003, 
  -4.893984862091168, -4.893984862091147, -4.772269234571209, 
  -4.580713822104853, -4.580713822104844, -4.549921629719573, 
  -4.549921629719546, -4.5097352863196445, -4.509735286319615, 
  -4.199999999999995, -4.1195990617428775, -4.066734104769476, 
  -4.066734104769467, -4.011253117507898, -4.00779811191586}}
{1.455, {-8.272500000000054, -7.869913764967877, -7.132715505842542, 
  -6.7163022022775865, -6.4175000000000555, -6.417499999999991, 
  -6.3045405383134545, -5.572077645105278, -5.57207764510527, 
  -5.53684098426757, -5.50503091524679, -5.187471797173967, 
  -5.020647778069332, -4.967499999999998, -4.967499999999998, 
  -4.906484862091161, -4.906484862091149, -4.779769234571151, 
  -4.5932138221048655, -4.593213822104863, -4.557421629719592, 
  -4.557421629719567, -4.522235286319673, -4.522235286319633, 
  -4.212500000000001, -4.127099061742899, -4.07423410476947, 
  -4.074234104769469, -4.028753117507903, -4.010298111915872}}
{1.46, {-8.295000000000103, -7.887413764967977, -7.145215505842599, 
  -6.7338022022775395, -6.435000000000032, -6.435000000000028, 
  -6.317040538313399, -5.58457764510526, -5.584577645105245, 
  -5.5443409842676, -5.522530915246775, -5.199971797173941, 
  -5.033147778069304, -4.985000000000001, -4.984999999999989, 
  -4.9189848620911825, -4.91898486209117, -4.787269234571201, 
  -4.605713822104866, -4.605713822104854, -4.564921629719581, 
  -4.564921629719579, -4.534735286319658, -4.534735286319624, 
  -4.224999999999989, -4.134599061742888, -4.081734104769475, 
  -4.081734104769454, -4.046253117507915, -4.012798111915868}}
{1.465, {-8.317500000000045, -7.904913764967897, -7.157715505842606, 
  -6.75130220227749, -6.452500000000012, -6.452499999999995, 
  -6.329540538313376, -5.597077645105293, -5.597077645105251, 
  -5.55184098426757, -5.540030915246806, -5.212471797174003, 
  -5.045647778069346, -5.002500000000031, -5.002499999999988, 
  -4.931484862091168, -4.93148486209116, -4.79476923457119, 
  -4.618213822104875, -4.618213822104874, -4.5724216297195905, 
  -4.572421629719552, -4.547235286319664, -4.547235286319652, 
  -4.237499999999992, -4.14209906174289, -4.089234104769477, 
  -4.089234104769463, -4.063753117507892, -4.020598452424256}}
{1.47, {-8.340000000000119, -7.922413764967966, -7.170215505842622, 
  -6.768802202277514, -6.470000000000028, -6.470000000000017, 
  -6.342040538313372, -5.609577645105274, -5.609577645105241, 
  -5.559340984267579, -5.55753091524679, -5.2249717971739695, 
  -5.058147778069303, -5.02, -5.0199999999999685, -4.94398486209119, 
  -4.9439848620911455, -4.802269234571181, -4.6307138221048545, 
  -4.6307138221048465, -4.579921629719588, -4.579921629719546, 
  -4.559735286319676, -4.559735286319653, -4.249999999999978, 
  -4.1495990617428715, -4.096734104769481, -4.096734104769467, 
  -4.081253117507914, -4.033098452424267}}
{1.475, {-8.362500000000093, -7.939913764967961, -7.182715505842593, 
  -6.786302202277555, -6.487500000000052, -6.487499999999979, 
  -6.354540538313344, -5.622077645105263, -5.622077645105255, 
  -5.575030915246771, -5.566840984267564, -5.237471797173981, 
  -5.070647778069294, -5.037500000000014, -5.0375, -4.9564848620911635, 
  -4.956484862091161, -4.809769234571233, -4.643213822104843, 
  -4.64321382210484, -4.587421629719585, -4.587421629719582, 
  -4.572235286319689, -4.572235286319654, -4.2625000000000215, 
  -4.157099061742893, -4.104234104769485, -4.104234104769453, 
  -4.098753117507886, -4.04559845242425}}
{1.48, {-8.38500000000009, -7.9574137649679475, -7.195215505842593, 
  -6.80380220227757, -6.505000000000041, -6.505000000000037, 
  -6.367040538313374, -5.634577645105273, -5.634577645105241, 
  -5.5925309152467735, -5.574340984267537, -5.249971797173965, 
  -5.083147778069288, -5.055000000000022, -5.055, -4.968984862091181, 
  -4.968984862091162, -4.8172692345711665, -4.655713822104883, 
  -4.6557138221048415, -4.594921629719574, -4.594921629719547, 
  -4.584735286319651, -4.584735286319625, -4.274999999999976, 
  -4.164599061742876, -4.116253117507909, -4.111734104769485, 
  -4.111734104769468, -4.058098452424249}}
{1.485, {-8.407500000000034, -7.974913764967991, -7.207715505842545, 
  -6.821302202277523, -6.522500000000031, -6.522500000000012, 
  -6.379540538313401, -5.647077645105275, -5.647077645105246, 
  -5.610030915246783, -5.581840984267596, -5.262471797173966, 
  -5.095647778069311, -5.072500000000014, -5.072499999999991, 
  -4.981484862091196, -4.981484862091171, -4.824769234571136, 
  -4.668213822104882, -4.668213822104868, -4.60242162971959, 
  -4.602421629719585, -4.597235286319637, -4.597235286319637, 
  -4.287499999999991, -4.17209906174285, -4.133753117507913, 
  -4.119234104769485, -4.119234104769464, -4.070598452424265}}
{1.49, {-8.430000000000076, -7.992413764967961, -7.220215505842567, 
  -6.838802202277546, -6.54000000000001, -6.539999999999987, 
  -6.392040538313349, -5.659577645105303, -5.659577645105257, 
  -5.627530915246832, -5.589340984267578, -5.274971797173967, 
  -5.108147778069328, -5.0900000000000105, -5.090000000000008, 
  -4.993984862091179, -4.993984862091178, -4.832269234571154, 
  -4.6807138221048605, -4.680713822104835, -4.609921629719591, 
  -4.60992162971958, -4.609735286319657, -4.609735286319633, 
  -4.300000000000019, -4.17959906174289, -4.1512531175079195, 
  -4.126734104769487, -4.126734104769486, -4.083098452424277}}
{1.495, {-8.452500000000057, -8.009913764967935, -7.232715505842601, 
  -6.856302202277534, -6.557499999999996, -6.557499999999976, 
  -6.404540538313356, -5.672077645105298, -5.672077645105271, 
  -5.6450309152468225, -5.596840984267584, -5.28747179717398, 
  -5.120647778069335, -5.107500000000016, -5.107500000000008, 
  -5.006484862091163, -5.006484862091145, -4.839769234571185, 
  -4.6932138221048625, -4.693213822104841, -4.62223528631965, 
  -4.622235286319649, -4.617421629719578, -4.6174216297195745, 
  -4.312499999999979, -4.187099061742876, -4.168753117507897, 
  -4.134234104769487, -4.134234104769456, -4.095598452424243}}
{1.5, {-8.475000000000062, -8.0274137649679, -7.245215505842584, 
  -6.873802202277501, -6.574999999999966, -6.574999999999962, 
  -6.417040538313421, -5.684577645105267, -5.684577645105248, 
  -5.6625309152467995, -5.604340984267604, -5.2999717971739795, 
  -5.133147778069313, -5.125000000000004, -5.124999999999988, 
  -5.018984862091215, -5.018984862091153, -4.847269234571179, 
  -4.7057138221048564, -4.705713822104843, -4.634735286319666, 
  -4.634735286319656, -4.6249216297195925, -4.624921629719582, 
  -4.324999999999997, -4.194599061742866, -4.1862531175079045, 
  -4.1417341047694745, -4.141734104769461, -4.108098452424263}}
{1.5050000000000001, {-8.497500000000079, -8.044913764967946, 
  -7.257715505842602, -6.891302202277542, -6.592500000000017, 
  -6.592500000000003, -6.429540538313377, -5.697077645105286, 
  -5.697077645105245, -5.680030915246787, -5.611840984267594, 
  -5.312471797173982, -5.145647778069303, -5.142500000000011, 
  -5.142500000000003, -5.031484862091192, -5.031484862091175, 
  -4.854769234571168, -4.71821382210485, -4.718213822104849, 
  -4.647235286319652, -4.6472352863196384, -4.632421629719584, 
  -4.632421629719573, -4.337499999999998, -4.203753117507912, 
  -4.202099061742873, -4.149234104769483, -4.149234104769473, 
  -4.120598452424266}}
{1.51, {-8.52000000000009, -8.062413764967953, -7.270215505842562, 
  -6.908802202277511, -6.610000000000008, -6.610000000000001, 
  -6.442040538313361, -5.709577645105255, -5.709577645105237, 
  -5.697530915246781, -5.619340984267584, -5.324971797173965, 
  -5.160000000000009, -5.159999999999993, -5.158147778069328, 
  -5.043984862091171, -5.0439848620911665, -4.862269234571195, 
  -4.730713822104863, -4.730713822104845, -4.6597352863196635, 
  -4.659735286319645, -4.639921629719583, -4.639921629719563, 
  -4.350000000000015, -4.221253117507918, -4.209599061742869, 
  -4.156734104769467, -4.156734104769455, -4.13309845242428}}
{1.5150000000000001, {-8.542500000000077, -8.079913764967962, 
  -7.282715505842569, -6.926302202277492, -6.627500000000053, 
  -6.627500000000003, -6.454540538313395, -5.722077645105268, 
  -5.722077645105261, -5.715030915246808, -5.62684098426762, 
  -5.337471797173984, -5.177500000000036, -5.177499999999989, 
  -5.170647778069296, -5.056484862091164, -5.056484862091144, 
  -4.869769234571172, -4.743213822104857, -4.743213822104851, 
  -4.672235286319653, -4.672235286319648, -4.647421629719589, 
  -4.64742162971958, -4.362500000000032, -4.238753117507889, 
  -4.217099061742865, -4.164234104769475, -4.164234104769452, 
  -4.14559845242427}}
{1.52, {-8.565000000000092, -8.09741376496791, -7.295215505842533, 
  -6.9438022022775145, -6.644999999999989, -6.644999999999974, 
  -6.467040538313397, -5.734577645105301, -5.7345776451052854, 
  -5.7325309152468, -5.6343409842676, -5.349971797173995, -5.19500000000002, 
  -5.195000000000006, -5.183147778069309, -5.068984862091202, 
  -5.068984862091192, -4.87726923457116, -4.7557138221048625, 
  -4.755713822104842, -4.68473528631965, -4.684735286319631, 
  -4.654921629719608, -4.654921629719572, -4.37500000000002, 
  -4.2562531175078995, -4.224599061742879, -4.171734104769475, 
  -4.171734104769474, -4.1580984524242615}}
{1.5250000000000001, {-8.587500000000114, -8.114913764967952, 
  -7.307715505842586, -6.961302202277548, -6.662500000000028, 
  -6.662500000000015, -6.479540538313396, -5.75003091524681, 
  -5.747077645105303, -5.747077645105264, -5.64184098426761, 
  -5.3624717971739875, -5.212500000000009, -5.212499999999947, 
  -5.195647778069317, -5.081484862091167, -5.081484862091161, 
  -4.884769234571173, -4.76821382210489, -4.768213822104831, 
  -4.697235286319662, -4.697235286319635, -4.662421629719604, 
  -4.662421629719585, -4.387500000000018, -4.273753117507908, 
  -4.23209906174288, -4.179234104769469, -4.179234104769465, 
  -4.170598452424255}}
{1.53, {-8.610000000000133, -8.132413764967882, -7.32021550584255, 
  -6.978802202277462, -6.680000000000013, -6.679999999999973, 
  -6.492040538313353, -5.767530915246789, -5.759577645105282, 
  -5.759577645105245, -5.649340984267607, -5.374971797173992, 
  -5.230000000000019, -5.229999999999987, -5.2081477780692875, 
  -5.093984862091182, -5.093984862091162, -4.892269234571186, 
  -4.7807138221048735, -4.780713822104845, -4.7097352863196695, 
  -4.709735286319653, -4.66992162971959, -4.66992162971957, 
  -4.400000000000002, -4.291253117507892, -4.239599061742872, 
  -4.186734104769472, -4.183098452424269, -4.130315192806664}}
{1.5350000000000001, {-8.632500000000116, -8.149913764967925, 
  -7.332715505842542, -6.996302202277484, -6.697500000000052, 
  -6.697500000000003, -6.504540538313371, -5.785030915246801, 
  -5.772077645105266, -5.772077645105256, -5.656840984267577, 
  -5.387471797173945, -5.247500000000024, -5.247500000000004, 
  -5.220647778069308, -5.106484862091162, -5.106484862091155, 
  -4.899769234571155, -4.793213822104862, -4.793213822104844, 
  -4.722235286319661, -4.722235286319659, -4.677421629719586, 
  -4.677421629719575, -4.412499999999997, -4.308753117507925, 
  -4.2470990617428965, -4.19559845242426, -4.194234104769465, 
  -4.142815192806657}}
{1.54, {-8.655000000000102, -8.167413764967915, -7.345215505842575, 
  -7.0138022022774695, -6.715000000000046, -6.714999999999979, 
  -6.517040538313412, -5.802530915246801, -5.784577645105279, 
  -5.7845776451052435, -5.664340984267536, -5.399971797173949, 
  -5.264999999999997, -5.264999999999973, -5.233147778069279, 
  -5.118984862091182, -5.118984862091153, -4.907269234571168, 
  -4.805713822104851, -4.805713822104818, -4.7347352863196415, 
  -4.734735286319624, -4.684921629719573, -4.684921629719563, 
  -4.425000000000026, -4.326253117507898, -4.254599061742879, 
  -4.208098452424261, -4.201734104769456, -4.201734104769453}}
{1.545, {-8.67750000000011, -8.184913764967927, -7.357715505842553, 
  -7.0313022022774865, -6.732500000000017, -6.732500000000001, 
  -6.529540538313408, -5.820030915246789, -5.797077645105278, 
  -5.79707764510527, -5.671840984267573, -5.412471797173985, 
  -5.282500000000003, -5.282499999999973, -5.245647778069314, 
  -5.131484862091177, -5.131484862091175, -4.914769234571173, 
  -4.818213822104859, -4.818213822104857, -4.747235286319652, 
  -4.74723528631965, -4.6924216297196075, -4.692421629719583, 
  -4.437499999999986, -4.343753117507914, -4.262099061742872, 
  -4.22059845242426, -4.209234104769486, -4.209234104769455}}
{1.55, {-8.700000000000113, -8.202413764967952, -7.370215505842558, 
  -7.048802202277533, -6.750000000000052, -6.749999999999991, 
  -6.542040538313401, -5.837530915246824, -5.809577645105288, 
  -5.809577645105227, -5.679340984267577, -5.42497179717395, 
  -5.300000000000022, -5.299999999999992, -5.258147778069316, 
  -5.143984862091182, -5.143984862091178, -4.922269234571182, 
  -4.830713822104879, -4.8307138221048715, -4.759735286319661, 
  -4.7597352863196365, -4.699921629719598, -4.699921629719568, 
  -4.450000000000033, -4.361253117507927, -4.269599061742872, 
  -4.233098452424256, -4.216734104769486, -4.216734104769465}}
{1.555, {-8.722500000000064, -8.219913764967881, -7.382715505842562, 
  -7.0663022022774715, -6.767500000000044, -6.767500000000022, 
  -6.5545405383133915, -5.8550309152468225, -5.822077645105303, 
  -5.822077645105243, -5.6868409842675804, -5.437471797173988, 
  -5.317500000000019, -5.317500000000011, -5.270647778069305, 
  -5.156484862091185, -5.156484862091154, -4.929769234571183, 
  -4.843213822104872, -4.843213822104855, -4.772235286319655, 
  -4.7722352863196535, -4.707421629719594, -4.707421629719586, 
  -4.462499999999981, -4.378753117507917, -4.277099061742855, 
  -4.24559845242425, -4.224234104769479, -4.224234104769466}}
{1.56, {-8.745000000000104, -8.237413764967966, -7.395215505842556, 
  -7.0838022022775275, -6.78500000000007, -6.785000000000029, 
  -6.567040538313333, -5.87253091524681, -5.834577645105272, 
  -5.834577645105228, -5.694340984267577, -5.4499717971739425, 
  -5.335000000000026, -5.334999999999977, -5.283147778069285, 
  -5.168984862091182, -5.168984862091171, -4.937269234571145, 
  -4.855713822104868, -4.855713822104857, -4.784735286319636, 
  -4.78473528631963, -4.714921629719566, -4.71492162971956, 
  -4.474999999999981, -4.396253117507885, -4.28459906174287, 
  -4.2580984524242576, -4.2317341047694725, -4.231734104769466}}
{1.565, {-8.767500000000087, -8.254913764967915, -7.407715505842579, 
  -7.1013022022775685, -6.802500000000035, -6.802500000000007, 
  -6.579540538313401, -5.890030915246815, -5.847077645105327, 
  -5.847077645105271, -5.701840984267591, -5.462471797173967, 
  -5.352500000000016, -5.3524999999999965, -5.29564777806929, 
  -5.181484862091172, -5.181484862091157, -4.944769234571147, 
  -4.86821382210486, -4.868213822104845, -4.797235286319673, 
  -4.797235286319659, -4.722421629719587, -4.722421629719567, 
  -4.487499999999984, -4.4137531175078815, -4.292099061742871, 
  -4.270598452424267, -4.2392341047694675, -4.239234104769453}}
{1.57, {-8.790000000000065, -8.272413764967961, -7.420215505842571, 
  -7.118802202277538, -6.820000000000054, -6.820000000000004, 
  -6.592040538313377, -5.907530915246806, -5.859577645105283, 
  -5.859577645105269, -5.7093409842675795, -5.474971797173994, 
  -5.3700000000000445, -5.370000000000024, -5.308147778069327, 
